,DATE,MARKET,CONVERSIONS
634,2021-09-26T00:00:00.000,AU,33
635,2021-09-27T00:00:00.000,AU,36
636,2021-09-28T00:00:00.000,AU,41
637,2021-09-29T00:00:00.000,AU,99
638,2021-09-30T00:00:00.000,AU,28
639,2021-10-01T00:00:00.000,AU,4
640,2021-10-02T00:00:00.000,AU,27
641,2021-10-03T00:00:00.000,AU,73
642,2021-10-04T00:00:00.000,AU,75
643,2021-10-05T00:00:00.000,AU,12
644,2021-10-06T00:00:00.000,AU,91
645,2021-10-07T00:00:00.000,AU,39
646,2021-10-08T00:00:00.000,AU,13
647,2021-10-09T00:00:00.000,AU,75
648,2021-10-10T00:00:00.000,AU,30
649,2021-10-11T00:00:00.000,AU,13
650,2021-10-12T00:00:00.000,AU,89
651,2021-10-13T00:00:00.000,AU,38
652,2021-10-14T00:00:00.000,AU,38
653,2021-10-15T00:00:00.000,AU,47
654,2021-10-16T00:00:00.000,AU,65
655,2021-10-17T00:00:00.000,AU,63
656,2021-10-18T00:00:00.000,AU,0
657,2021-10-19T00:00:00.000,AU,65
658,2021-10-20T00:00:00.000,AU,61
659,2021-10-21T00:00:00.000,AU,19
660,2021-10-22T00:00:00.000,AU,10
661,2021-10-23T00:00:00.000,AU,28
662,2021-10-24T00:00:00.000,AU,90
663,2021-10-25T00:00:00.000,AU,26
664,2021-10-26T00:00:00.000,AU,38
665,2021-10-27T00:00:00.000,AU,63
666,2021-10-28T00:00:00.000,AU,45
667,2021-10-29T00:00:00.000,AU,85
668,2021-10-30T00:00:00.000,AU,99
669,2021-10-31T00:00:00.000,AU,80
670,2021-11-01T00:00:00.000,AU,21
671,2021-11-02T00:00:00.000,AU,66
672,2021-11-03T00:00:00.000,AU,57
673,2021-11-04T00:00:00.000,AU,14
674,2021-11-05T00:00:00.000,AU,26
675,2021-11-06T00:00:00.000,AU,88
676,2021-11-07T00:00:00.000,AU,86
677,2021-11-08T00:00:00.000,AU,86
678,2021-11-09T00:00:00.000,AU,83
679,2021-11-10T00:00:00.000,AU,66
680,2021-11-11T00:00:00.000,AU,73
681,2021-11-12T00:00:00.000,AU,52
682,2021-11-13T00:00:00.000,AU,4
683,2021-11-14T00:00:00.000,AU,22
684,2021-11-15T00:00:00.000,AU,8
685,2021-11-16T00:00:00.000,AU,76
686,2021-11-17T00:00:00.000,AU,56
687,2021-11-18T00:00:00.000,AU,35
688,2021-11-19T00:00:00.000,AU,61
689,2021-11-20T00:00:00.000,AU,42
690,2021-11-21T00:00:00.000,AU,65
691,2021-11-22T00:00:00.000,AU,44
692,2021-11-23T00:00:00.000,AU,22
693,2021-11-24T00:00:00.000,AU,78
694,2021-11-25T00:00:00.000,AU,90
695,2021-11-26T00:00:00.000,AU,35
696,2021-11-27T00:00:00.000,AU,50
697,2021-11-28T00:00:00.000,AU,46
698,2021-11-29T00:00:00.000,AU,15
699,2021-11-30T00:00:00.000,AU,63
700,2021-12-01T00:00:00.000,AU,6
701,2021-12-02T00:00:00.000,AU,98
702,2021-12-03T00:00:00.000,AU,50
703,2021-12-04T00:00:00.000,AU,97
704,2021-12-05T00:00:00.000,AU,7
705,2021-12-06T00:00:00.000,AU,6
706,2021-12-07T00:00:00.000,AU,92
707,2021-12-08T00:00:00.000,AU,46
708,2021-12-09T00:00:00.000,AU,74
709,2021-12-10T00:00:00.000,AU,72
710,2021-12-11T00:00:00.000,AU,11
711,2021-12-12T00:00:00.000,AU,35
712,2021-12-13T00:00:00.000,AU,11
713,2021-12-14T00:00:00.000,AU,29
714,2021-12-15T00:00:00.000,AU,51
715,2021-12-16T00:00:00.000,AU,74
716,2021-12-17T00:00:00.000,AU,86
717,2021-12-18T00:00:00.000,AU,43
718,2021-12-19T00:00:00.000,AU,76
719,2021-12-20T00:00:00.000,AU,85
720,2021-12-21T00:00:00.000,AU,21
721,2021-12-22T00:00:00.000,AU,80
722,2021-12-23T00:00:00.000,AU,71
723,2021-12-24T00:00:00.000,AU,64
724,2021-12-25T00:00:00.000,AU,50
725,2021-12-26T00:00:00.000,AU,21
726,2021-12-27T00:00:00.000,AU,47
727,2021-12-28T00:00:00.000,AU,19
728,2021-12-29T00:00:00.000,AU,20
729,2021-12-30T00:00:00.000,AU,31
730,2021-12-31T00:00:00.000,AU,34
731,2022-01-01T00:00:00.000,AU,35
732,2022-01-02T00:00:00.000,AU,0
733,2022-01-03T00:00:00.000,AU,61
734,2022-01-04T00:00:00.000,AU,4
735,2022-01-05T00:00:00.000,AU,74
736,2022-01-06T00:00:00.000,AU,99
737,2022-01-07T00:00:00.000,AU,68
738,2022-01-08T00:00:00.000,AU,73
739,2022-01-09T00:00:00.000,AU,60
740,2022-01-10T00:00:00.000,AU,85
741,2022-01-11T00:00:00.000,AU,80
742,2022-01-12T00:00:00.000,AU,67
743,2022-01-13T00:00:00.000,AU,89
744,2022-01-14T00:00:00.000,AU,95
745,2022-01-15T00:00:00.000,AU,19
746,2022-01-16T00:00:00.000,AU,58
747,2022-01-17T00:00:00.000,AU,78
748,2022-01-18T00:00:00.000,AU,62
749,2022-01-19T00:00:00.000,AU,19
750,2022-01-20T00:00:00.000,AU,29
751,2022-01-21T00:00:00.000,AU,36
752,2022-01-22T00:00:00.000,AU,31
753,2022-01-23T00:00:00.000,AU,47
754,2022-01-24T00:00:00.000,AU,76
755,2022-01-25T00:00:00.000,AU,68
756,2022-01-26T00:00:00.000,AU,54
757,2022-01-27T00:00:00.000,AU,32
758,2022-01-28T00:00:00.000,AU,6
759,2022-01-29T00:00:00.000,AU,64
760,2022-01-30T00:00:00.000,AU,28
761,2022-01-31T00:00:00.000,AU,29
762,2022-02-01T00:00:00.000,AU,48
763,2022-02-02T00:00:00.000,AU,83
764,2022-02-03T00:00:00.000,AU,75
765,2022-02-04T00:00:00.000,AU,18
766,2022-02-05T00:00:00.000,AU,25
767,2022-02-06T00:00:00.000,AU,26
768,2022-02-07T00:00:00.000,AU,90
769,2022-02-08T00:00:00.000,AU,47
770,2022-02-09T00:00:00.000,AU,68
771,2022-02-10T00:00:00.000,AU,18
772,2022-02-11T00:00:00.000,AU,23
773,2022-02-12T00:00:00.000,AU,92
774,2022-02-13T00:00:00.000,AU,27
775,2022-02-14T00:00:00.000,AU,3
776,2022-02-15T00:00:00.000,AU,73
777,2022-02-16T00:00:00.000,AU,50
778,2022-02-17T00:00:00.000,AU,28
779,2022-02-18T00:00:00.000,AU,5
780,2022-02-19T00:00:00.000,AU,31
781,2022-02-20T00:00:00.000,AU,24
782,2022-02-21T00:00:00.000,AU,51
783,2022-02-22T00:00:00.000,AU,60
784,2022-02-23T00:00:00.000,AU,31
785,2022-02-24T00:00:00.000,AU,84
786,2022-02-25T00:00:00.000,AU,83
787,2022-02-26T00:00:00.000,AU,5
788,2022-02-27T00:00:00.000,AU,83
789,2022-02-28T00:00:00.000,AU,12
790,2022-03-01T00:00:00.000,AU,3
791,2022-03-02T00:00:00.000,AU,92
792,2022-03-03T00:00:00.000,AU,0
793,2022-03-04T00:00:00.000,AU,90
794,2022-03-05T00:00:00.000,AU,76
795,2022-03-06T00:00:00.000,AU,31
796,2022-03-07T00:00:00.000,AU,55
797,2022-03-08T00:00:00.000,AU,69
798,2022-03-09T00:00:00.000,AU,19
799,2022-03-10T00:00:00.000,AU,20
800,2022-03-11T00:00:00.000,AU,15
801,2022-03-12T00:00:00.000,AU,65
802,2022-03-13T00:00:00.000,AU,64
803,2022-03-14T00:00:00.000,AU,62
804,2022-03-15T00:00:00.000,AU,42
805,2022-03-16T00:00:00.000,AU,94
806,2022-03-17T00:00:00.000,AU,25
807,2022-03-18T00:00:00.000,AU,55
808,2022-03-19T00:00:00.000,AU,79
809,2022-03-20T00:00:00.000,AU,37
810,2022-03-21T00:00:00.000,AU,28
811,2022-03-22T00:00:00.000,AU,6
812,2022-03-23T00:00:00.000,AU,3
813,2022-03-24T00:00:00.000,AU,37
814,2022-03-25T00:00:00.000,AU,41
815,2022-03-26T00:00:00.000,AU,51
816,2022-03-27T00:00:00.000,AU,73
817,2022-03-28T00:00:00.000,AU,7
818,2022-03-29T00:00:00.000,AU,36
819,2022-03-30T00:00:00.000,AU,49
820,2022-03-31T00:00:00.000,AU,95
821,2022-04-01T00:00:00.000,AU,44
822,2022-04-02T00:00:00.000,AU,9
823,2022-04-03T00:00:00.000,AU,81
824,2022-04-04T00:00:00.000,AU,82
825,2022-04-05T00:00:00.000,AU,9
826,2022-04-06T00:00:00.000,AU,56
827,2022-04-07T00:00:00.000,AU,98
828,2022-04-08T00:00:00.000,AU,56
829,2022-04-09T00:00:00.000,AU,57
830,2022-04-10T00:00:00.000,AU,27
831,2022-04-11T00:00:00.000,AU,43
832,2022-04-12T00:00:00.000,AU,70
833,2022-04-13T00:00:00.000,AU,65
834,2022-04-14T00:00:00.000,AU,56
835,2022-04-15T00:00:00.000,AU,46
836,2022-04-16T00:00:00.000,AU,26
837,2022-04-17T00:00:00.000,AU,83
838,2022-04-18T00:00:00.000,AU,77
839,2022-04-19T00:00:00.000,AU,9
840,2022-04-20T00:00:00.000,AU,35
841,2022-04-21T00:00:00.000,AU,52
842,2022-04-22T00:00:00.000,AU,93
843,2022-04-23T00:00:00.000,AU,23
844,2022-04-24T00:00:00.000,AU,91
845,2022-04-25T00:00:00.000,AU,87
846,2022-04-26T00:00:00.000,AU,3
847,2022-04-27T00:00:00.000,AU,4
848,2022-04-28T00:00:00.000,AU,1
849,2022-04-29T00:00:00.000,AU,11
850,2022-04-30T00:00:00.000,AU,16
851,2022-05-01T00:00:00.000,AU,13
852,2022-05-02T00:00:00.000,AU,52
853,2022-05-03T00:00:00.000,AU,26
854,2022-05-04T00:00:00.000,AU,59
855,2022-05-05T00:00:00.000,AU,28
856,2022-05-06T00:00:00.000,AU,61
857,2022-05-07T00:00:00.000,AU,0
858,2022-05-08T00:00:00.000,AU,94
859,2022-05-09T00:00:00.000,AU,2
860,2022-05-10T00:00:00.000,AU,25
861,2022-05-11T00:00:00.000,AU,8
862,2022-05-12T00:00:00.000,AU,39
863,2022-05-13T00:00:00.000,AU,19
864,2022-05-14T00:00:00.000,AU,45
865,2022-05-15T00:00:00.000,AU,29
866,2022-05-16T00:00:00.000,AU,72
867,2022-05-17T00:00:00.000,AU,65
868,2022-05-18T00:00:00.000,AU,43
869,2022-05-19T00:00:00.000,AU,73
870,2022-05-20T00:00:00.000,AU,77
871,2022-05-21T00:00:00.000,AU,59
872,2022-05-22T00:00:00.000,AU,40
873,2022-05-23T00:00:00.000,AU,54
874,2022-05-24T00:00:00.000,AU,47
875,2022-05-25T00:00:00.000,AU,82
876,2022-05-26T00:00:00.000,AU,37
877,2022-05-27T00:00:00.000,AU,78
878,2022-05-28T00:00:00.000,AU,79
879,2022-05-29T00:00:00.000,AU,51
880,2022-05-30T00:00:00.000,AU,12
881,2022-05-31T00:00:00.000,AU,32
882,2022-06-01T00:00:00.000,AU,19
883,2022-06-02T00:00:00.000,AU,78
884,2022-06-03T00:00:00.000,AU,94
885,2022-06-04T00:00:00.000,AU,17
886,2022-06-05T00:00:00.000,AU,85
887,2022-06-06T00:00:00.000,AU,16
888,2022-06-07T00:00:00.000,AU,11
889,2022-06-08T00:00:00.000,AU,46
890,2022-06-09T00:00:00.000,AU,44
891,2022-06-10T00:00:00.000,AU,62
892,2022-06-11T00:00:00.000,AU,79
893,2022-06-12T00:00:00.000,AU,13
894,2022-06-13T00:00:00.000,AU,97
895,2022-06-14T00:00:00.000,AU,47
896,2022-06-15T00:00:00.000,AU,44
897,2022-06-16T00:00:00.000,AU,77
898,2022-06-17T00:00:00.000,AU,87
899,2022-06-18T00:00:00.000,AU,18
900,2022-06-19T00:00:00.000,AU,36
901,2022-06-20T00:00:00.000,AU,56
902,2022-06-21T00:00:00.000,AU,27
903,2022-06-22T00:00:00.000,AU,85
904,2022-06-23T00:00:00.000,AU,24
905,2022-06-24T00:00:00.000,AU,41
906,2022-06-25T00:00:00.000,AU,63
907,2022-06-26T00:00:00.000,AU,6
908,2022-06-27T00:00:00.000,AU,92
909,2022-06-28T00:00:00.000,AU,29
910,2022-06-29T00:00:00.000,AU,32
911,2022-06-30T00:00:00.000,AU,84
912,2022-07-01T00:00:00.000,AU,60
913,2022-07-02T00:00:00.000,AU,76
914,2022-07-03T00:00:00.000,AU,82
915,2022-07-04T00:00:00.000,AU,5
916,2022-07-05T00:00:00.000,AU,70
917,2022-07-06T00:00:00.000,AU,48
918,2022-07-07T00:00:00.000,AU,29
919,2022-07-08T00:00:00.000,AU,45
920,2022-07-09T00:00:00.000,AU,35
921,2022-07-10T00:00:00.000,AU,65
922,2022-07-11T00:00:00.000,AU,14
923,2022-07-12T00:00:00.000,AU,29
924,2022-07-13T00:00:00.000,AU,45
925,2022-07-14T00:00:00.000,AU,51
926,2022-07-15T00:00:00.000,AU,41
927,2022-07-16T00:00:00.000,AU,68
928,2022-07-17T00:00:00.000,AU,34
929,2022-07-18T00:00:00.000,AU,50
930,2022-07-19T00:00:00.000,AU,97
931,2022-07-20T00:00:00.000,AU,8
932,2022-07-21T00:00:00.000,AU,66
933,2022-07-22T00:00:00.000,AU,25
934,2022-07-23T00:00:00.000,AU,68
935,2022-07-24T00:00:00.000,AU,2
936,2022-07-25T00:00:00.000,AU,81
937,2022-07-26T00:00:00.000,AU,52
938,2022-07-27T00:00:00.000,AU,71
939,2022-07-28T00:00:00.000,AU,99
940,2022-07-29T00:00:00.000,AU,7
941,2022-07-30T00:00:00.000,AU,97
942,2022-07-31T00:00:00.000,AU,14
943,2022-08-01T00:00:00.000,AU,80
944,2022-08-02T00:00:00.000,AU,92
945,2022-08-03T00:00:00.000,AU,20
946,2022-08-04T00:00:00.000,AU,89
947,2022-08-05T00:00:00.000,AU,97
948,2022-08-06T00:00:00.000,AU,77
949,2022-08-07T00:00:00.000,AU,61
950,2022-08-08T00:00:00.000,AU,77
951,2022-08-09T00:00:00.000,AU,1
952,2022-08-10T00:00:00.000,AU,13
953,2022-08-11T00:00:00.000,AU,63
954,2022-08-12T00:00:00.000,AU,89
955,2022-08-13T00:00:00.000,AU,25
956,2022-08-14T00:00:00.000,AU,18
957,2022-08-15T00:00:00.000,AU,79
958,2022-08-16T00:00:00.000,AU,87
959,2022-08-17T00:00:00.000,AU,2
960,2022-08-18T00:00:00.000,AU,65
961,2022-08-19T00:00:00.000,AU,47
962,2022-08-20T00:00:00.000,AU,74
963,2022-08-21T00:00:00.000,AU,74
964,2022-08-22T00:00:00.000,AU,42
965,2022-08-23T00:00:00.000,AU,64
966,2022-08-24T00:00:00.000,AU,21
967,2022-08-25T00:00:00.000,AU,30
968,2022-08-26T00:00:00.000,AU,77
969,2022-08-27T00:00:00.000,AU,34
970,2022-08-28T00:00:00.000,AU,7
971,2022-08-29T00:00:00.000,AU,77
972,2022-08-30T00:00:00.000,AU,87
973,2022-08-31T00:00:00.000,AU,87
974,2022-09-01T00:00:00.000,AU,96
975,2022-09-02T00:00:00.000,AU,99
976,2022-09-03T00:00:00.000,AU,42
977,2022-09-04T00:00:00.000,AU,57
978,2022-09-05T00:00:00.000,AU,66
979,2022-09-06T00:00:00.000,AU,66
980,2022-09-07T00:00:00.000,AU,99
981,2022-09-08T00:00:00.000,AU,15
982,2022-09-09T00:00:00.000,AU,35
983,2022-09-10T00:00:00.000,AU,17
984,2022-09-11T00:00:00.000,AU,22
985,2022-09-12T00:00:00.000,AU,10
986,2022-09-13T00:00:00.000,AU,22
987,2022-09-14T00:00:00.000,AU,38
988,2022-09-15T00:00:00.000,AU,19
989,2022-09-16T00:00:00.000,AU,3
990,2022-09-17T00:00:00.000,AU,98
991,2022-09-18T00:00:00.000,AU,89
992,2022-09-19T00:00:00.000,AU,79
993,2022-09-20T00:00:00.000,AU,49
994,2022-09-21T00:00:00.000,AU,10
995,2022-09-22T00:00:00.000,AU,11
996,2022-09-23T00:00:00.000,AU,0
997,2022-09-24T00:00:00.000,AU,29
998,2022-09-25T00:00:00.000,AU,75
999,2022-09-26T00:00:00.000,AU,14
1000,2022-09-27T00:00:00.000,AU,90
1001,2022-09-28T00:00:00.000,AU,24
1002,2022-09-29T00:00:00.000,AU,21
1003,2022-09-30T00:00:00.000,AU,51
1004,2022-10-01T00:00:00.000,AU,98
1005,2022-10-02T00:00:00.000,AU,21
1006,2022-10-03T00:00:00.000,AU,78
1007,2022-10-04T00:00:00.000,AU,92
1008,2022-10-05T00:00:00.000,AU,21
1009,2022-10-06T00:00:00.000,AU,34
1010,2022-10-07T00:00:00.000,AU,32
1011,2022-10-08T00:00:00.000,AU,78
1012,2022-10-09T00:00:00.000,AU,47
1013,2022-10-10T00:00:00.000,AU,2
1014,2022-10-11T00:00:00.000,AU,63
1015,2022-10-12T00:00:00.000,AU,38
1016,2022-10-13T00:00:00.000,AU,43
1017,2022-10-14T00:00:00.000,AU,36
1018,2022-10-15T00:00:00.000,AU,48
1019,2022-10-16T00:00:00.000,AU,5
1020,2022-10-17T00:00:00.000,AU,71
1021,2022-10-18T00:00:00.000,AU,93
1022,2022-10-19T00:00:00.000,AU,88
1023,2022-10-20T00:00:00.000,AU,43
1024,2022-10-21T00:00:00.000,AU,0
1025,2022-10-22T00:00:00.000,AU,55
1026,2022-10-23T00:00:00.000,AU,15
1027,2022-10-24T00:00:00.000,AU,71
1028,2022-10-25T00:00:00.000,AU,68
1029,2022-10-26T00:00:00.000,AU,29
1030,2022-10-27T00:00:00.000,AU,67
1031,2022-10-28T00:00:00.000,AU,24
1032,2022-10-29T00:00:00.000,AU,72
1033,2022-10-30T00:00:00.000,AU,0
1034,2022-10-31T00:00:00.000,AU,36
1035,2022-11-01T00:00:00.000,AU,46
1036,2022-11-02T00:00:00.000,AU,72
1037,2022-11-03T00:00:00.000,AU,7
1038,2022-11-04T00:00:00.000,AU,48
1039,2022-11-05T00:00:00.000,AU,69
1040,2022-11-06T00:00:00.000,AU,33
1041,2022-11-07T00:00:00.000,AU,16
1042,2022-11-08T00:00:00.000,AU,66
1043,2022-11-09T00:00:00.000,AU,85
1044,2022-11-10T00:00:00.000,AU,63
1045,2022-11-11T00:00:00.000,AU,19
1046,2022-11-12T00:00:00.000,AU,1
1047,2022-11-13T00:00:00.000,AU,86
1048,2022-11-14T00:00:00.000,AU,71
1049,2022-11-15T00:00:00.000,AU,92
1050,2022-11-16T00:00:00.000,AU,14
1051,2022-11-17T00:00:00.000,AU,12
1052,2022-11-18T00:00:00.000,AU,7
1053,2022-11-19T00:00:00.000,AU,70
1054,2022-11-20T00:00:00.000,AU,81
1055,2022-11-21T00:00:00.000,AU,60
1056,2022-11-22T00:00:00.000,AU,29
1057,2022-11-23T00:00:00.000,AU,4
1058,2022-11-24T00:00:00.000,AU,79
1059,2022-11-25T00:00:00.000,AU,65
1060,2022-11-26T00:00:00.000,AU,92
1061,2022-11-27T00:00:00.000,AU,44
1062,2022-11-28T00:00:00.000,AU,80
1063,2022-11-29T00:00:00.000,AU,34
1064,2022-11-30T00:00:00.000,AU,7
1065,2022-12-01T00:00:00.000,AU,7
1066,2022-12-02T00:00:00.000,AU,59
1067,2022-12-03T00:00:00.000,AU,22
1068,2022-12-04T00:00:00.000,AU,95
1069,2022-12-05T00:00:00.000,AU,58
1070,2022-12-06T00:00:00.000,AU,11
1071,2022-12-07T00:00:00.000,AU,62
1072,2022-12-08T00:00:00.000,AU,64
1073,2022-12-09T00:00:00.000,AU,2
1074,2022-12-10T00:00:00.000,AU,8
1075,2022-12-11T00:00:00.000,AU,85
1076,2022-12-12T00:00:00.000,AU,0
1077,2022-12-13T00:00:00.000,AU,20
1078,2022-12-14T00:00:00.000,AU,71
1079,2022-12-15T00:00:00.000,AU,49
1080,2022-12-16T00:00:00.000,AU,92
1081,2022-12-17T00:00:00.000,AU,44
1082,2022-12-18T00:00:00.000,AU,87
1083,2022-12-19T00:00:00.000,AU,77
1084,2022-12-20T00:00:00.000,AU,67
1085,2022-12-21T00:00:00.000,AU,60
1086,2022-12-22T00:00:00.000,AU,49
1087,2022-12-23T00:00:00.000,AU,23
1088,2022-12-24T00:00:00.000,AU,13
1089,2022-12-25T00:00:00.000,AU,60
1090,2022-12-26T00:00:00.000,AU,53
1091,2022-12-27T00:00:00.000,AU,18
1092,2022-12-28T00:00:00.000,AU,68
1093,2022-12-29T00:00:00.000,AU,32
1094,2022-12-30T00:00:00.000,AU,74
1095,2022-12-31T00:00:00.000,AU,99
1096,2023-01-01T00:00:00.000,AU,14
1097,2023-01-02T00:00:00.000,AU,59
1098,2023-01-03T00:00:00.000,AU,28
1099,2023-01-04T00:00:00.000,AU,31
1100,2023-01-05T00:00:00.000,AU,74
1101,2023-01-06T00:00:00.000,AU,98
1102,2023-01-07T00:00:00.000,AU,86
1103,2023-01-08T00:00:00.000,AU,83
1104,2023-01-09T00:00:00.000,AU,99
1105,2023-01-10T00:00:00.000,AU,64
1106,2023-01-11T00:00:00.000,AU,52
1107,2023-01-12T00:00:00.000,AU,95
1108,2023-01-13T00:00:00.000,AU,88
1109,2023-01-14T00:00:00.000,AU,27
1110,2023-01-15T00:00:00.000,AU,97
1111,2023-01-16T00:00:00.000,AU,50
1112,2023-01-17T00:00:00.000,AU,84
1113,2023-01-18T00:00:00.000,AU,75
1114,2023-01-19T00:00:00.000,AU,97
1115,2023-01-20T00:00:00.000,AU,67
1116,2023-01-21T00:00:00.000,AU,63
1117,2023-01-22T00:00:00.000,AU,39
1118,2023-01-23T00:00:00.000,AU,41
1119,2023-01-24T00:00:00.000,AU,44
1120,2023-01-25T00:00:00.000,AU,24
1121,2023-01-26T00:00:00.000,AU,9
1122,2023-01-27T00:00:00.000,AU,4
1123,2023-01-28T00:00:00.000,AU,39
1124,2023-01-29T00:00:00.000,AU,16
1125,2023-01-30T00:00:00.000,AU,38
1126,2023-01-31T00:00:00.000,AU,39
1127,2023-02-01T00:00:00.000,AU,94
1128,2023-02-02T00:00:00.000,AU,44
1129,2023-02-03T00:00:00.000,AU,31
1130,2023-02-04T00:00:00.000,AU,36
1131,2023-02-05T00:00:00.000,AU,97
1132,2023-02-06T00:00:00.000,AU,11
1133,2023-02-07T00:00:00.000,AU,42
1134,2023-02-08T00:00:00.000,AU,12
1135,2023-02-09T00:00:00.000,AU,45
1136,2023-02-10T00:00:00.000,AU,79
1137,2023-02-11T00:00:00.000,AU,70
1138,2023-02-12T00:00:00.000,AU,86
1139,2023-02-13T00:00:00.000,AU,64
1140,2023-02-14T00:00:00.000,AU,62
1141,2023-02-15T00:00:00.000,AU,83
1142,2023-02-16T00:00:00.000,AU,62
1143,2023-02-17T00:00:00.000,AU,81
1144,2023-02-18T00:00:00.000,AU,95
1145,2023-02-19T00:00:00.000,AU,59
1146,2023-02-20T00:00:00.000,AU,11
1147,2023-02-21T00:00:00.000,AU,96
1148,2023-02-22T00:00:00.000,AU,84
1149,2023-02-23T00:00:00.000,AU,81
1150,2023-02-24T00:00:00.000,AU,75
1151,2023-02-25T00:00:00.000,AU,94
1152,2023-02-26T00:00:00.000,AU,28
1153,2023-02-27T00:00:00.000,AU,36
1154,2023-02-28T00:00:00.000,AU,0
1155,2023-03-01T00:00:00.000,AU,42
1156,2023-03-02T00:00:00.000,AU,7
1157,2023-03-03T00:00:00.000,AU,75
1158,2023-03-04T00:00:00.000,AU,45
1159,2023-03-05T00:00:00.000,AU,38
1160,2023-03-06T00:00:00.000,AU,44
1161,2023-03-07T00:00:00.000,AU,3
1162,2023-03-08T00:00:00.000,AU,76
1163,2023-03-09T00:00:00.000,AU,57
1164,2023-03-10T00:00:00.000,AU,10
1165,2023-03-11T00:00:00.000,AU,99
1166,2023-03-12T00:00:00.000,AU,50
1167,2023-03-13T00:00:00.000,AU,78
1168,2023-03-14T00:00:00.000,AU,78
1169,2023-03-15T00:00:00.000,AU,3
1170,2023-03-16T00:00:00.000,AU,11
1171,2023-03-17T00:00:00.000,AU,15
1172,2023-03-18T00:00:00.000,AU,37
1173,2023-03-19T00:00:00.000,AU,80
1174,2023-03-20T00:00:00.000,AU,20
1175,2023-03-21T00:00:00.000,AU,29
1176,2023-03-22T00:00:00.000,AU,29
1177,2023-03-23T00:00:00.000,AU,16
1178,2023-03-24T00:00:00.000,AU,15
1179,2023-03-25T00:00:00.000,AU,53
1180,2023-03-26T00:00:00.000,AU,73
1181,2023-03-27T00:00:00.000,AU,15
1182,2023-03-28T00:00:00.000,AU,67
1183,2023-03-29T00:00:00.000,AU,88
1184,2023-03-30T00:00:00.000,AU,48
1185,2023-03-31T00:00:00.000,AU,91
1186,2023-04-01T00:00:00.000,AU,4
1187,2023-04-02T00:00:00.000,AU,37
1188,2023-04-03T00:00:00.000,AU,7
1189,2023-04-04T00:00:00.000,AU,22
1190,2023-04-05T00:00:00.000,AU,18
1191,2023-04-06T00:00:00.000,AU,75
1192,2023-04-07T00:00:00.000,AU,71
1193,2023-04-08T00:00:00.000,AU,4
1194,2023-04-09T00:00:00.000,AU,45
1195,2023-04-10T00:00:00.000,AU,26
1196,2023-04-11T00:00:00.000,AU,10
1197,2023-04-12T00:00:00.000,AU,89
1198,2023-04-13T00:00:00.000,AU,19
1199,2023-04-14T00:00:00.000,AU,92
1200,2023-04-15T00:00:00.000,AU,33
1201,2023-04-16T00:00:00.000,AU,37
1202,2023-04-17T00:00:00.000,AU,57
1203,2023-04-18T00:00:00.000,AU,94
1204,2023-04-19T00:00:00.000,AU,22
1205,2023-04-20T00:00:00.000,AU,9
1206,2023-04-21T00:00:00.000,AU,19
1207,2023-04-22T00:00:00.000,AU,67
1208,2023-04-23T00:00:00.000,AU,17
1209,2023-04-24T00:00:00.000,AU,68
1210,2023-04-25T00:00:00.000,AU,91
1211,2023-04-26T00:00:00.000,AU,79
1212,2023-04-27T00:00:00.000,AU,18
1213,2023-04-28T00:00:00.000,AU,49
1214,2023-04-29T00:00:00.000,AU,66
1215,2023-04-30T00:00:00.000,AU,61
1216,2023-05-01T00:00:00.000,AU,65
1217,2023-05-02T00:00:00.000,AU,70
1218,2023-05-03T00:00:00.000,AU,67
1219,2023-05-04T00:00:00.000,AU,52
1220,2023-05-05T00:00:00.000,AU,73
1221,2023-05-06T00:00:00.000,AU,41
1222,2023-05-07T00:00:00.000,AU,1
1223,2023-05-08T00:00:00.000,AU,86
1224,2023-05-09T00:00:00.000,AU,56
1225,2023-05-10T00:00:00.000,AU,96
1226,2023-05-11T00:00:00.000,AU,23
1227,2023-05-12T00:00:00.000,AU,95
1228,2023-05-13T00:00:00.000,AU,88
1229,2023-05-14T00:00:00.000,AU,14
1230,2023-05-15T00:00:00.000,AU,43
1231,2023-05-16T00:00:00.000,AU,75
1232,2023-05-17T00:00:00.000,AU,22
1233,2023-05-18T00:00:00.000,AU,3
1234,2023-05-19T00:00:00.000,AU,36
1235,2023-05-20T00:00:00.000,AU,40
1236,2023-05-21T00:00:00.000,AU,85
1237,2023-05-22T00:00:00.000,AU,35
1238,2023-05-23T00:00:00.000,AU,66
1239,2023-05-24T00:00:00.000,AU,62
1240,2023-05-25T00:00:00.000,AU,71
1241,2023-05-26T00:00:00.000,AU,2
1242,2023-05-27T00:00:00.000,AU,3
1243,2023-05-28T00:00:00.000,AU,18
1244,2023-05-29T00:00:00.000,AU,48
1245,2023-05-30T00:00:00.000,AU,1
1246,2023-05-31T00:00:00.000,AU,91
1247,2023-06-01T00:00:00.000,AU,97
1248,2023-06-02T00:00:00.000,AU,42
1249,2023-06-03T00:00:00.000,AU,70
1250,2023-06-04T00:00:00.000,AU,48
1251,2023-06-05T00:00:00.000,AU,59
1252,2023-06-06T00:00:00.000,AU,44
1253,2023-06-07T00:00:00.000,AU,11
1254,2023-06-08T00:00:00.000,AU,20
1255,2023-06-09T00:00:00.000,AU,6
1256,2023-06-10T00:00:00.000,AU,76
